"covariateId","covariateName","analysisId","conceptId","covariateValue"
75949201,"condition_era any time prior through 0 days relative to index: Closed fracture of sacrum AND/OR coccyx with cauda equina injury",201,75949,0
4117413201,"condition_era any time prior through 0 days relative to index: Pathological dislocation of knee joint",201,4117413,0
26361201,"condition_era any time prior through 0 days relative to index: Primary malignant neoplasm of pineal gland",201,26361,0
320798201,"condition_era any time prior through 0 days relative to index: Parapsoriasis",201,320798,0
141825201,"condition_era any time prior through 0 days relative to index: Simple goiter",201,141825,0
31609201,"condition_era any time prior through 0 days relative to index: Abscess of salivary gland",201,31609,0
4342875201,"condition_era any time prior through 0 days relative to index: Congenital malformation of pancreas",201,4342875,0
77962201,"condition_era any time prior through 0 days relative to index: Recurrent dislocation of hand",201,77962,0
436251201,"condition_era any time prior through 0 days relative to index: Closed fracture of proximal end of ulna",201,436251,0
193998201,"condition_era any time prior through 0 days relative to index: Neoplasm of uncertain behavior of digestive and respiratory systems",201,193998,0
316432201,"condition_era any time prior through 0 days relative to index: Right bundle branch block AND left anterior fascicular block",201,316432,0
314962201,"condition_era any time prior through 0 days relative to index: Raynaud's disease",201,314962,0
434917201,"condition_era any time prior through 0 days relative to index: Nondependent antidepressant type drug abuse, episodic",201,434917,0
4333227201,"condition_era any time prior through 0 days relative to index: Acute pain due to injury",201,4333227,0
439163201,"condition_era any time prior through 0 days relative to index: Open traumatic dislocation acromioclavicular joint",201,439163,0
434314201,"condition_era any time prior through 0 days relative to index: Chronic graft-versus-host disease",201,434314,0
321590201,"condition_era any time prior through 0 days relative to index: Right bundle branch block AND left posterior fascicular block",201,321590,0
132832201,"condition_era any time prior through 0 days relative to index: Primary malignant neoplasm of inner aspect of lip",201,132832,0
321578201,"condition_era any time prior through 0 days relative to index: Acute rheumatic myocarditis",201,321578,0
442746201,"condition_era any time prior through 0 days relative to index: Injury of body of pancreas without open wound into abdominal cavity",201,442746,0
434292201,"condition_era any time prior through 0 days relative to index: Primary malignant neoplasm of lesser curvature of stomach",201,434292,0
442539201,"condition_era any time prior through 0 days relative to index: Liver hematoma and contusion with open wound into cavity",201,442539,0
46271022201,"condition_era any time prior through 0 days relative to index: Chronic kidney disease",201,46271022,0
81707201,"condition_era any time prior through 0 days relative to index: Closed fracture of cuboid bone of foot",201,81707,0
377861201,"condition_era any time prior through 0 days relative to index: Disorder of refraction AND/OR accommodation",201,377861,0
442562201,"condition_era any time prior through 0 days relative to index: Poisoning",201,442562,0
4176898201,"condition_era any time prior through 0 days relative to index: Complication of urinary catheter",201,4176898,0
194091201,"condition_era any time prior through 0 days relative to index: Calculus in urethra",201,194091,0
73091201,"condition_era any time prior through 0 days relative to index: Deep third degree burn of breast",201,73091,0
4133029201,"condition_era any time prior through 0 days relative to index: Primigravida",201,4133029,0
196053201,"condition_era any time prior through 0 days relative to index: Secondary malignant neoplasm of kidney",201,196053,0
198016201,"condition_era any time prior through 0 days relative to index: Injury of multiple blood vessels of head AND/OR neck",201,198016,0
74188201,"condition_era any time prior through 0 days relative to index: Closed fracture of rib",201,74188,0
4079499201,"condition_era any time prior through 0 days relative to index: Convalescence after radiotherapy",201,4079499,0
260134201,"condition_era any time prior through 0 days relative to index: Croup",201,260134,0
439350201,"condition_era any time prior through 0 days relative to index: Post-dysenteric reactive arthropathy of the pelvic region and thigh",201,439350,0
444300201,"condition_era any time prior through 0 days relative to index: Fatal familial insomnia",201,444300,0
378696201,"condition_era any time prior through 0 days relative to index: Primary malignant neoplasm of choroid",201,378696,0
4027310201,"condition_era any time prior through 0 days relative to index: Impairment of voice production",201,4027310,0
380839201,"condition_era any time prior through 0 days relative to index: Tuberous sclerosis syndrome",201,380839,0
261433201,"condition_era any time prior through 0 days relative to index: Extradural hemorrhage following injury without open intracranial wound AND with brief loss of consciousness",201,261433,0
372909201,"condition_era any time prior through 0 days relative to index: Impairment level: better eye: severe impairment: lesser eye: not further specified",201,372909,0
436366201,"condition_era any time prior through 0 days relative to index: Benign neoplasm of testis",201,436366,0
76783201,"condition_era any time prior through 0 days relative to index: Recurrent dislocation of ankle AND/OR foot",201,76783,0
380725201,"condition_era any time prior through 0 days relative to index: Corneal ectasia",201,380725,0
77631201,"condition_era any time prior through 0 days relative to index: Localized, secondary osteoarthritis of the shoulder region",201,77631,0
313867201,"condition_era any time prior through 0 days relative to index: Double outlet right ventricle",201,313867,0
4304916201,"condition_era any time prior through 0 days relative to index: Gastrointestinal tract finding",201,4304916,0
76798201,"condition_era any time prior through 0 days relative to index: Ostium primum defect",201,76798,0
4198960201,"condition_era any time prior through 0 days relative to index: Amputated above elbow",201,4198960,0
314379201,"condition_era any time prior through 0 days relative to index: First degree atrioventricular block",201,314379,0
40483585201,"condition_era any time prior through 0 days relative to index: Epilepsy characterized by intractable complex partial seizures",201,40483585,0
438722201,"condition_era any time prior through 0 days relative to index: Non megaloblastic anemia associated with nutritional deficiency",201,438722,0
193253201,"condition_era any time prior through 0 days relative to index: Nephritis",201,193253,0
437543201,"condition_era any time prior through 0 days relative to index: Multiple cranial nerve palsy",201,437543,0
440158201,"condition_era any time prior through 0 days relative to index: Venereal disease in mother complicating pregnancy, childbirth AND/OR puerperium",201,440158,0
139100201,"condition_era any time prior through 0 days relative to index: Vibratory urticaria",201,139100,0
438481201,"condition_era any time prior through 0 days relative to index: Quadruplet pregnancy - delivered",201,438481,0
442316201,"condition_era any time prior through 0 days relative to index: Tanapox",201,442316,0
139057201,"condition_era any time prior through 0 days relative to index: Disorder of oral soft tissues",201,139057,0
377569201,"condition_era any time prior through 0 days relative to index: Adhesive middle ear disease with adhesions of drum head to stapes",201,377569,0
72421201,"condition_era any time prior through 0 days relative to index: Solitary bone cyst",201,72421,0
72400201,"condition_era any time prior through 0 days relative to index: Arthropathy of the pelvic region and thigh associated with helminthiasis",201,72400,0
432848201,"condition_era any time prior through 0 days relative to index: Primary malignant neoplasm of cerebral ventricle",201,432848,0
433915201,"condition_era any time prior through 0 days relative to index: Burn of thigh",201,433915,0
73302201,"condition_era any time prior through 0 days relative to index: Curvature of spine",201,73302,0
437536201,"condition_era any time prior through 0 days relative to index: Somatoform autonomic dysfunction - gastrointestinal tract",201,437536,0
23799201,"condition_era any time prior through 0 days relative to index: Pharynx or nasopharynx edema",201,23799,0
138965201,"condition_era any time prior through 0 days relative to index: Myelitis",201,138965,0
381019201,"condition_era any time prior through 0 days relative to index: Deep vascularization of cornea",201,381019,0
377297201,"condition_era any time prior through 0 days relative to index: Intermittent alternating exotropia",201,377297,0
433038201,"condition_era any time prior through 0 days relative to index: Closed fracture of ramus of mandible",201,433038,0
4014781201,"condition_era any time prior through 0 days relative to index: Closed traumatic subdural hemorrhage",201,4014781,0
376411201,"condition_era any time prior through 0 days relative to index: Central pterygium",201,376411,0
440655201,"condition_era any time prior through 0 days relative to index: Malignant neoplasm of tongue, tip and lateral border",201,440655,0
444422201,"condition_era any time prior through 0 days relative to index: Open fracture of pisiform bone of wrist",201,444422,0
440583201,"condition_era any time prior through 0 days relative to index: Secondary AND/OR recurrent hemorrhage as early complication of trauma",201,440583,0
441293201,"condition_era any time prior through 0 days relative to index: Exostosis of orbit",201,441293,0
317302201,"condition_era any time prior through 0 days relative to index: Sinus node dysfunction",201,317302,0
380093201,"condition_era any time prior through 0 days relative to index: Episodic cluster headache",201,380093,0
375256201,"condition_era any time prior through 0 days relative to index: Anterior subcapsular polar senile cataract",201,375256,0
194093201,"condition_era any time prior through 0 days relative to index: Postcoital bleeding",201,194093,0
441500201,"condition_era any time prior through 0 days relative to index: Bacterial food poisoning",201,441500,0
259827201,"condition_era any time prior through 0 days relative to index: Disorder of visual pathways associated with neoplasm",201,259827,0
140065201,"condition_era any time prior through 0 days relative to index: Pure red cell aplasia",201,140065,0
200137201,"condition_era any time prior through 0 days relative to index: Acute gastric ulcer with perforation AND obstruction",201,200137,0
132333201,"condition_era any time prior through 0 days relative to index: Acute perichondritis of pinna",201,132333,0
441980201,"condition_era any time prior through 0 days relative to index: Closed fracture of foot",201,441980,0
200355201,"condition_era any time prior through 0 days relative to index: Hodgkin's disease of intra-abdominal lymph nodes",201,200355,0
436666201,"condition_era any time prior through 0 days relative to index: Psychosexual disorder",201,436666,0
40480416201,"condition_era any time prior through 0 days relative to index: Complete tetraplegia due to lesion at C1-C4 level",201,40480416,0
40489907201,"condition_era any time prior through 0 days relative to index: Sepsis due to Staphylococcus aureus",201,40489907,0
376537201,"condition_era any time prior through 0 days relative to index: Closed fracture of mandible, multiple sites",201,376537,0
434627201,"condition_era any time prior through 0 days relative to index: Nondependent antidepressant type drug abuse, continuous",201,434627,0
4014295201,"condition_era any time prior through 0 days relative to index: Single live birth",201,4014295,0
195125201,"condition_era any time prior through 0 days relative to index: Injury of renal vein",201,195125,0
40479661201,"condition_era any time prior through 0 days relative to index: Chondrocalcinosis of elbow joint",201,40479661,0
81937201,"condition_era any time prior through 0 days relative to index: Traumatic arthropathy of the hand",201,81937,0
198702201,"condition_era any time prior through 0 days relative to index: Lymphosarcoma of lymph nodes of inguinal region and lower limb",201,198702,0
436581201,"condition_era any time prior through 0 days relative to index: Accidental poisoning",201,436581,0
374649201,"condition_era any time prior through 0 days relative to index: Strabismic amblyopia",201,374649,0
437553201,"condition_era any time prior through 0 days relative to index: Hypersecretion glaucoma",201,437553,0
138099201,"condition_era any time prior through 0 days relative to index: Erythroleukemia, FAB M6",201,138099,0
75351201,"condition_era any time prior through 0 days relative to index: Adolescent postural kyphosis",201,75351,0
4042836201,"condition_era any time prior through 0 days relative to index: Disorder of head",201,4042836,0
441799201,"condition_era any time prior through 0 days relative to index: Infestation by fly larvae",201,441799,0
4103426201,"condition_era any time prior through 0 days relative to index: Nondependent mixed drug abuse in remission",201,4103426,0
140947201,"condition_era any time prior through 0 days relative to index: Cutaneous schistosomiasis",201,140947,0
312543201,"condition_era any time prior through 0 days relative to index: Meningococcal pericarditis",201,312543,0
442114201,"condition_era any time prior through 0 days relative to index: Cortex laceration with open intracranial wound AND loss of consciousness",201,442114,0
441890201,"condition_era any time prior through 0 days relative to index: Displacement of tooth",201,441890,0
4308391201,"condition_era any time prior through 0 days relative to index: Mechanical complication of intraocular lens",201,4308391,0
442600201,"condition_era any time prior through 0 days relative to index: Manic bipolar I disorder in partial remission",201,442600,0
72717201,"condition_era any time prior through 0 days relative to index: Postoperative heterotopic calcification",201,72717,0
4311159201,"condition_era any time prior through 0 days relative to index: Midline cystocele",201,4311159,0
437363201,"condition_era any time prior through 0 days relative to index: Acquired valgus deformity of wrist",201,437363,0
443366201,"condition_era any time prior through 0 days relative to index: Deformity of breast",201,443366,0
316127201,"condition_era any time prior through 0 days relative to index: Vitreous opacities",201,316127,0
79106201,"condition_era any time prior through 0 days relative to index: Arthralgia of the pelvic region and thigh",201,79106,0
434332201,"condition_era any time prior through 0 days relative to index: Catatonic schizophrenia in remission",201,434332,0
255304201,"condition_era any time prior through 0 days relative to index: Lung disease with systemic sclerosis",201,255304,0
440820201,"condition_era any time prior through 0 days relative to index: Contracture of wrist joint",201,440820,0
137626201,"condition_era any time prior through 0 days relative to index: Seborrheic dermatitis of scalp",201,137626,0
81496201,"condition_era any time prior through 0 days relative to index: Tuberculosis of vertebral column",201,81496,0
434085201,"condition_era any time prior through 0 days relative to index: Obstruction of duodenum",201,434085,0
197714201,"condition_era any time prior through 0 days relative to index: Injury of splenic vein",201,197714,0
198900201,"condition_era any time prior through 0 days relative to index: Bilateral traumatic amputation of legs at any level without complication",201,198900,0
133726201,"condition_era any time prior through 0 days relative to index: Carcinoma in situ of skin of face",201,133726,0
4154162201,"condition_era any time prior through 0 days relative to index: Head and neck injury",201,4154162,0
438134201,"condition_era any time prior through 0 days relative to index: Hypersomnia",201,438134,0
79126201,"condition_era any time prior through 0 days relative to index: Polysyndactyly",201,79126,0
42709835201,"condition_era any time prior through 0 days relative to index: Edema of lower leg",201,42709835,0
193445201,"condition_era any time prior through 0 days relative to index: Familial Mediterranean fever",201,193445,0
374930201,"condition_era any time prior through 0 days relative to index: Impairment level: profound impairment of both eyes",201,374930,0
253607201,"condition_era any time prior through 0 days relative to index: Multiple closed fractures of skull AND/OR face without intracranial injury",201,253607,0
433716201,"condition_era any time prior through 0 days relative to index: Primary malignant neoplasm of testis",201,433716,0
43530645201,"condition_era any time prior through 0 days relative to index: Functional quadriplegia",201,43530645,0
134619201,"condition_era any time prior through 0 days relative to index: Toxic nodular goiter",201,134619,0
443978201,"condition_era any time prior through 0 days relative to index: Burn involving more than 90 percent of body surface, with 80-89 percent of body surface with full thickness burn",201,443978,0
441133201,"condition_era any time prior through 0 days relative to index: Closed fracture of vault of skull without intracranial injury",201,441133,0
441396201,"condition_era any time prior through 0 days relative to index: Longitudinal deficiency of radius AND ulna",201,441396,0
376981201,"condition_era any time prior through 0 days relative to index: Amblyopia",201,376981,0
4201387201,"condition_era any time prior through 0 days relative to index: Tracheostomy present",201,4201387,0
312922201,"condition_era any time prior through 0 days relative to index: Coronary bypass graft finding",201,312922,0
4318535201,"condition_era any time prior through 0 days relative to index: Duodenal hemorrhage",201,4318535,0
79938201,"condition_era any time prior through 0 days relative to index: Closed fracture of scapula",201,79938,0
199885201,"condition_era any time prior through 0 days relative to index: Acute female pelvic peritonitis",201,199885,0
381288201,"condition_era any time prior through 0 days relative to index: Bullous retinoschisis",201,381288,0
432890201,"condition_era any time prior through 0 days relative to index: Retinal microaneurysm",201,432890,0
438875201,"condition_era any time prior through 0 days relative to index: Multiple open fractures of skull AND/OR face with cerebral laceration AND/OR contusion",201,438875,0
136760201,"condition_era any time prior through 0 days relative to index: Transient hypertension of pregnancy - not delivered",201,136760,0
432898201,"condition_era any time prior through 0 days relative to index: Severe mental retardation",201,432898,0
433892201,"condition_era any time prior through 0 days relative to index: Cerebellar laceration without open intracranial wound AND with brief loss of consciousness",201,433892,0
4236312201,"condition_era any time prior through 0 days relative to index: Complex partial epileptic seizure",201,4236312,0
4188581201,"condition_era any time prior through 0 days relative to index: Toxic conjunctivitis",201,4188581,0
376337201,"condition_era any time prior through 0 days relative to index: Disorder of nervous system",201,376337,0
439702201,"condition_era any time prior through 0 days relative to index: Residual infantile autism",201,439702,0
196271201,"condition_era any time prior through 0 days relative to index: Injury of retroperitoneum without open wound into abdominal cavity",201,196271,0
77364201,"condition_era any time prior through 0 days relative to index: Hypermobility of coccyx",201,77364,0
437246201,"condition_era any time prior through 0 days relative to index: Vitamin B deficiency",201,437246,0
137379201,"condition_era any time prior through 0 days relative to index: Musculoskeletal symptom",201,137379,0
140960201,"condition_era any time prior through 0 days relative to index: Secondary malignant neoplasm of female breast",201,140960,0
437763201,"condition_era any time prior through 0 days relative to index: Injury of hypoglossal nerve",201,437763,0
437584201,"condition_era any time prior through 0 days relative to index: Ataxia",201,437584,0
444206201,"condition_era any time prior through 0 days relative to index: Arthropathy of pelvis",201,444206,0
72459201,"condition_era any time prior through 0 days relative to index: Closed fracture of two ribs",201,72459,0
78149201,"condition_era any time prior through 0 days relative to index: Congenital hereditary muscular dystrophy",201,78149,0
4242416201,"condition_era any time prior through 0 days relative to index: Cutis laxa",201,4242416,0
436038201,"condition_era any time prior through 0 days relative to index: Infection by Schistosoma",201,436038,0
194685201,"condition_era any time prior through 0 days relative to index: Non-obstructive reflux-associated chronic pyelonephritis",201,194685,0
73819201,"condition_era any time prior through 0 days relative to index: Pain of breast",201,73819,0
77673201,"condition_era any time prior through 0 days relative to index: Sign or symptom of the urinary system",201,77673,0
197803201,"condition_era any time prior through 0 days relative to index: Overlapping malignant neoplasm of stomach",201,197803,0
437470201,"condition_era any time prior through 0 days relative to index: Benzodiazepine sedative adverse reaction",201,437470,0
372907201,"condition_era any time prior through 0 days relative to index: Scarred macula",201,372907,0
432611201,"condition_era any time prior through 0 days relative to index: Explosive personality disorder",201,432611,0
378135201,"condition_era any time prior through 0 days relative to index: Facial nerve disorder",201,378135,0
40479192201,"condition_era any time prior through 0 days relative to index: Chronic systolic heart failure",201,40479192,0
435018201,"condition_era any time prior through 0 days relative to index: Twin pregnancy - delivered",201,435018,0
439133201,"condition_era any time prior through 0 days relative to index: Congenital anomaly of blood vessel of upper limb",201,439133,0
79904201,"condition_era any time prior through 0 days relative to index: Localized, secondary osteoarthritis of the hand",201,79904,0
377288201,"condition_era any time prior through 0 days relative to index: Corneal deposit",201,377288,0
193255201,"condition_era any time prior through 0 days relative to index: Noninflammatory disorders of the ovary, fallopian tube and broad ligament",201,193255,0
43531045201,"condition_era any time prior through 0 days relative to index: Lesion of nerve root and/or plexus",201,43531045,0
436843201,"condition_era any time prior through 0 days relative to index: Open wound of cochlea with complication",201,436843,0
73854201,"condition_era any time prior through 0 days relative to index: Progressive myositis ossificans",201,73854,0
196431201,"condition_era any time prior through 0 days relative to index: Hypersensitivity angiitis",201,196431,0
441589201,"condition_era any time prior through 0 days relative to index: Endocarditis",201,441589,0
381028201,"condition_era any time prior through 0 days relative to index: Acute suppurative otitis media with spontaneous rupture of ear drum",201,381028,0
438398201,"condition_era any time prior through 0 days relative to index: Leukocytosis",201,438398,0
4093309201,"condition_era any time prior through 0 days relative to index: Secondary syphilis of skin and mucous membrane",201,4093309,0
197154201,"condition_era any time prior through 0 days relative to index: Injury of portal vein",201,197154,0
198467201,"condition_era any time prior through 0 days relative to index: Acute gastric ulcer with hemorrhage AND obstruction",201,198467,0
381295201,"condition_era any time prior through 0 days relative to index: Age-related cataract",201,381295,0
372569201,"condition_era any time prior through 0 days relative to index: Malignant neoplasm of nasolacrimal duct",201,372569,0
441737201,"condition_era any time prior through 0 days relative to index: Contusion",201,441737,0
133414201,"condition_era any time prior through 0 days relative to index: Candidiasis of skin and nails",201,133414,0
444281201,"condition_era any time prior through 0 days relative to index: Open dislocation of fourth cervical vertebra",201,444281,0
441422201,"condition_era any time prior through 0 days relative to index: Closed fracture of humerus",201,441422,0
200319201,"condition_era any time prior through 0 days relative to index: Herpetic infection of penis",201,200319,0
434910201,"condition_era any time prior through 0 days relative to index: Monocytosis",201,434910,0
200219201,"condition_era any time prior through 0 days relative to index: Abdominal pain",201,200219,0
373462201,"condition_era any time prior through 0 days relative to index: Fragments of torsion dystonia",201,373462,0
196369201,"condition_era any time prior through 0 days relative to index: Adrenogenital disorder",201,196369,0
40483536201,"condition_era any time prior through 0 days relative to index: Failure of osseointegration of dental implant",201,40483536,0
436809201,"condition_era any time prior through 0 days relative to index: Absence or hypoplasia of the umbilical artery",201,436809,0
438077201,"condition_era any time prior through 0 days relative to index: Invasive candidiasis",201,438077,0
372614201,"condition_era any time prior through 0 days relative to index: Retained magnetic foreign body in multiple sites",201,372614,0
433052201,"condition_era any time prior through 0 days relative to index: Intracranial hemorrhage following injury with open intracranial wound AND no loss of consciousness",201,433052,0
443872201,"condition_era any time prior through 0 days relative to index: Injury of ascending right colon without open wound into abdominal cavity",201,443872,0
316135201,"condition_era any time prior through 0 days relative to index: Atrioventricular block",201,316135,0
259848201,"condition_era any time prior through 0 days relative to index: Chronic rhinitis",201,259848,0
4014214201,"condition_era any time prior through 0 days relative to index: Sprain of carpometacarpal joint",201,4014214,0
4013173201,"condition_era any time prior through 0 days relative to index: Closed spinal fracture with complete thoracic cord lesion, T1-6",201,4013173,0
374226201,"condition_era any time prior through 0 days relative to index: Burn of eye region",201,374226,0
4120621201,"condition_era any time prior through 0 days relative to index: Immune thrombocytopenic purpura",201,4120621,0
140672201,"condition_era any time prior through 0 days relative to index: Acute monocytic leukemia in remission",201,140672,0
373449201,"condition_era any time prior through 0 days relative to index: Drug-induced delirium",201,373449,0
78609201,"condition_era any time prior through 0 days relative to index: Crushing injury of upper limb",201,78609,0
433171201,"condition_era any time prior through 0 days relative to index: Selective immunoglobulin A deficiency",201,433171,0
433049201,"condition_era any time prior through 0 days relative to index: Cerebellar contusion without open intracranial wound AND with prolonged loss of consciousness (more than 24 hours) AND return to pre-existing conscious level",201,433049,0
434376201,"condition_era any time prior through 0 days relative to index: Acute myocardial infarction of anterior wall",201,434376,0
192240201,"condition_era any time prior through 0 days relative to index: Chronic viral hepatitis B with hepatitis D",201,192240,0
4299862201,"condition_era any time prior through 0 days relative to index: Pneumonia due to Histoplasma capsulatum",201,4299862,0
72693201,"condition_era any time prior through 0 days relative to index: Poor fetal growth affecting management",201,72693,0
433442201,"condition_era any time prior through 0 days relative to index: Subchronic residual schizophrenia",201,433442,0
439136201,"condition_era any time prior through 0 days relative to index: Asphyxia, in liveborn infant",201,439136,0
373769201,"condition_era any time prior through 0 days relative to index: Nuclear cataract",201,373769,0
436701201,"condition_era any time prior through 0 days relative to index: Drusen of optic disc",201,436701,0
4177232201,"condition_era any time prior through 0 days relative to index: Malignant neoplasm of occipital lobe",201,4177232,0
444192201,"condition_era any time prior through 0 days relative to index: Open transcervical fracture of femur",201,444192,0
256909201,"condition_era any time prior through 0 days relative to index: Primary pulmonary coccidioidomycosis",201,256909,0
140886201,"condition_era any time prior through 0 days relative to index: Second degree burn of scapular region",201,140886,0
254361201,"condition_era any time prior through 0 days relative to index: Disorder of visual pathways associated with vascular disorder",201,254361,0
4115991201,"condition_era any time prior through 0 days relative to index: Knee joint effusion",201,4115991,0
372929201,"condition_era any time prior through 0 days relative to index: Chronic eustachian tube salpingitis",201,372929,0
78230201,"condition_era any time prior through 0 days relative to index: Rheumatoid arthritis with organ / system involvement",201,78230,0
4246127201,"condition_era any time prior through 0 days relative to index: Malignant neoplasm of liver",201,4246127,0
378419201,"condition_era any time prior through 0 days relative to index: Alzheimer's disease",201,378419,0
4093228201,"condition_era any time prior through 0 days relative to index: Disorder of soft tissue of lower limb",201,4093228,0
73300201,"condition_era any time prior through 0 days relative to index: Radial styloid tenosynovitis",201,73300,0
439147201,"condition_era any time prior through 0 days relative to index: Amnesia",201,439147,0
24970201,"condition_era any time prior through 0 days relative to index: Chronic laryngitis",201,24970,0
436033201,"condition_era any time prior through 0 days relative to index: Syphilis",201,436033,0
261326201,"condition_era any time prior through 0 days relative to index: Viral pneumonia",201,261326,0
381585201,"condition_era any time prior through 0 days relative to index: Cholesteatoma of middle ear",201,381585,0
194593201,"condition_era any time prior through 0 days relative to index: Mycosis fungoides of lymph nodes of inguinal region AND/OR lower limb",201,194593,0
133141201,"condition_era any time prior through 0 days relative to index: Tinea pedis",201,133141,0
138501201,"condition_era any time prior through 0 days relative to index: Cholinergic urticaria",201,138501,0
438557201,"condition_era any time prior through 0 days relative to index: Abnormal glucose level",201,438557,0
75865201,"condition_era any time prior through 0 days relative to index: Disorder of the urinary system",201,75865,0
433844201,"condition_era any time prior through 0 days relative to index: Chondrocalcinosis due to pyrophosphate crystals, of the pelvic region and thigh",201,433844,0
374024201,"condition_era any time prior through 0 days relative to index: Reaction to spinal or lumbar puncture",201,374024,0
433990201,"condition_era any time prior through 0 days relative to index: Subchronic catatonic schizophrenia",201,433990,0
433950201,"condition_era any time prior through 0 days relative to index: Adverse reaction to smooth muscle relaxant",201,433950,0
197148201,"condition_era any time prior through 0 days relative to index: Injury of ovarian vein",201,197148,0
441063201,"condition_era any time prior through 0 days relative to index: Acute gastrojejunal ulcer with hemorrhage AND obstruction",201,441063,0
434767201,"condition_era any time prior through 0 days relative to index: Open Colles' fracture",201,434767,0
81989201,"condition_era any time prior through 0 days relative to index: Open wound of upper arm with complication",201,81989,0
375817201,"condition_era any time prior through 0 days relative to index: Conjunctivochalasis",201,375817,0
4236905201,"condition_era any time prior through 0 days relative to index: Thrombosis of arteries of lower extremity",201,4236905,0
201345201,"condition_era any time prior through 0 days relative to index: Bladder fistula",201,201345,0
437843201,"condition_era any time prior through 0 days relative to index: Conduct disorder, childhood-onset type",201,437843,0
77119201,"condition_era any time prior through 0 days relative to index: Closed anterior dislocation of elbow",201,77119,0
373748201,"condition_era any time prior through 0 days relative to index: Grand mal status",201,373748,0
140708201,"condition_era any time prior through 0 days relative to index: Myelopathy due to another disorder",201,140708,0
437655201,"condition_era any time prior through 0 days relative to index: Undescended testicle",201,437655,0
77965201,"condition_era any time prior through 0 days relative to index: Acquired trigger finger",201,77965,0
439053201,"condition_era any time prior through 0 days relative to index: Exostosis of jaw",201,439053,0
31057201,"condition_era any time prior through 0 days relative to index: Disorder of pharynx",201,31057,0
74729201,"condition_era any time prior through 0 days relative to index: Ganglion and cyst of synovium, tendon and bursa",201,74729,0
444253201,"condition_era any time prior through 0 days relative to index: Blister of scalp without infection",201,444253,0
261883201,"condition_era any time prior through 0 days relative to index: Empyema with fistula",201,261883,0
377830201,"condition_era any time prior through 0 days relative to index: Alcohol withdrawal delirium",201,377830,0
313005201,"condition_era any time prior through 0 days relative to index: Congenital stenosis of pulmonary valve",201,313005,0
435353201,"condition_era any time prior through 0 days relative to index: Poliomyelitis osteopathy of the forearm",201,435353,0
441026201,"condition_era any time prior through 0 days relative to index: Orbital deformity due to trauma",201,441026,0
442086201,"condition_era any time prior through 0 days relative to index: Post-laminectomy lordosis",201,442086,0
440067201,"condition_era any time prior through 0 days relative to index: Moderate bipolar I disorder, single manic episode",201,440067,0
44783027201,"condition_era any time prior through 0 days relative to index: Injury of face and neck",201,44783027,0
440426201,"condition_era any time prior through 0 days relative to index: Vertigo as late effect of stroke",201,440426,0
80482201,"condition_era any time prior through 0 days relative to index: Suppurative arthritis",201,80482,0
381583201,"condition_era any time prior through 0 days relative to index: Acquired deformity of pinna",201,381583,0
196325201,"condition_era any time prior through 0 days relative to index: Protozoal intestinal disease",201,196325,0
313232201,"condition_era any time prior through 0 days relative to index: Hemodialysis-associated hypotension",201,313232,0
318072201,"condition_era any time prior through 0 days relative to index: Histoplasmosis with pericarditis",201,318072,0
76725201,"condition_era any time prior through 0 days relative to index: Anal fissure",201,76725,0
440612201,"condition_era any time prior through 0 days relative to index: Toxic effect of tobacco and nicotine",201,440612,0
433751201,"condition_era any time prior through 0 days relative to index: Prolonged depressive adjustment reaction",201,433751,0
4004309201,"condition_era any time prior through 0 days relative to index: Fallopian tube and broad ligament anomalies",201,4004309,0
432554201,"condition_era any time prior through 0 days relative to index: Human immunodeficiency virus II infection",201,432554,0
372629201,"condition_era any time prior through 0 days relative to index: Nonexudative age-related macular degeneration",201,372629,0
432354201,"condition_era any time prior through 0 days relative to index: Chronic duodenal ulcer with perforation but without obstruction",201,432354,0
140064201,"condition_era any time prior through 0 days relative to index: Myelosclerosis with myeloid metaplasia",201,140064,0
444236201,"condition_era any time prior through 0 days relative to index: Superficial foreign body of hand without major open wound but with infection",201,444236,0
193688201,"condition_era any time prior through 0 days relative to index: Clostridium difficile infection",201,193688,0
434069201,"condition_era any time prior through 0 days relative to index: Mottled teeth, congenital",201,434069,0
138538201,"condition_era any time prior through 0 days relative to index: Longitudinal deficiency of limb",201,138538,0
193530201,"condition_era any time prior through 0 days relative to index: Follicular cyst of ovary",201,193530,0
40483262201,"condition_era any time prior through 0 days relative to index: Arthritis of shoulder region joint",201,40483262,0
373139201,"condition_era any time prior through 0 days relative to index: Syphilitic parkinsonism",201,373139,0
195632201,"condition_era any time prior through 0 days relative to index: Rupture of quadriceps tendon",201,195632,0
434821201,"condition_era any time prior through 0 days relative to index: Systemic inflammatory response syndrome",201,434821,0
4044240201,"condition_era any time prior through 0 days relative to index: Alveolar sleep apnea",201,4044240,0
196302201,"condition_era any time prior through 0 days relative to index: Deep full thickness burn of knee, with loss of body part",201,196302,0
134243201,"condition_era any time prior through 0 days relative to index: Second degree burn of knee",201,134243,0
376374201,"condition_era any time prior through 0 days relative to index: Vitamin A deficiency with keratomalacia",201,376374,0
139188201,"condition_era any time prior through 0 days relative to index: Open wound of scalp without complication",201,139188,0
432908201,"condition_era any time prior through 0 days relative to index: Glaucomatocyclitic crisis",201,432908,0
196168201,"condition_era any time prior through 0 days relative to index: Irregular periods",201,196168,0
